     469.736154,     498.672670,     488.498290,       1.805691,       0.602680,       2.461119,     604.763129,       1.238705,      -0.699919,      74.411949,
     349.161233,     349.703772,     359.890922,      -2.697198,    -122.690035,     117.667287,      84.830870,     -30.872784,    -155.169593,       0.000000,
       1.017823,       1.287786,       0.983233,       1.727192,      33.424934,    -122.684260,     118.452344,       0.000000,       0.000000,       0.000000,
       0.000000,       0.000000,       0.000000,     -91.621515,     149.094471,      28.377680,      -0.000000,       0.897969,       0.365431,       1.244392,
       0.886149,       0.366796,       1.227545,       0.623075,      -0.699919,       0.646855,       0.491536,       0.870242,     179.376227,      57.374755,
     -61.469745,       0.517616,       0.615685,      -0.699919,       0.640999,       0.491697,       0.856950,     179.207524,      57.256750,     -61.625771,
       0.517616,       0.501649,     458.713846,     508.140348,     478.570248,       3.458543,       0.276892,       0.838674,     595.822683,       1.443463,
      -0.603859,     343.999690,     348.145546,     347.681090,       2.431811,       0.357772,       0.580086,     177.959025,      57.181540,     -62.098257,
       1.313132,       4.581966,       0.000000,       0.000000,       3.244827,       0.000000,       0.000000,      10.384741,     149.026003,      28.476548,
       1.527322,     447.672349,     460.704270,     462.883075,       1.402819,       0.535170,       1.143347,     563.613372,       0.752706,      -0.277717,
     325.405512,     325.446130,     332.623715,       0.987297,       0.567209,       0.785988,      -1.995898,    -121.979163,     118.278504,       0.224769,
       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,     -91.196622,     149.097704,      28.803305,      -0.000000,
      25.876923,    -488.401779,     429.720290,       0.077564,      63.905770,      25.905534,    -488.457951,     429.789674,       0.076940,      63.567285,
       0.000000,       1.081609,       0.000000,       0.719365,       0.366124,       0.353252,       0.929435,       0.158876,
