     473.046661,     497.784577,     481.528952,       3.343924,       1.683088,       2.773814,     605.619098,       1.802267,       6.187987,      89.722654,
     349.675979,     350.330099,     366.540211,      38.511284,     -67.032797,     158.538061,     126.040226,      20.032951,    -113.932186,       0.000000,
       1.273421,       2.300076,       1.511790,       1.828716,      70.564116,     -35.883912,     175.761046,       4.730467,       0.000000,       0.000000,
       3.349270,       0.000000,       0.000000,      10.384788,     155.978439,      35.271862,       1.576822,       1.059545,       0.909720,       1.403051,
       1.053310,       0.905868,       1.409437,       0.780169,       6.187987,       0.766755,       0.755765,       0.912508,     169.841111,     143.995861,
      -4.181536,       0.163585,       0.780637,       6.187987,       0.767096,       0.756026,       0.916212,     169.894096,     144.237075,      -4.296351,
       0.163585,       0.157568,     468.703834,     490.345791,     472.972720,       0.739032,       0.627529,       0.966547,     596.069958,       0.538612,
       5.289523,     344.155117,     344.853554,     358.565535,       0.529594,       0.520037,       0.628125,     168.857587,     135.529662,      -7.470332,
       0.129667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,     -85.648905,     154.947842,      34.355298,
      -0.000000,     452.923424,     454.744195,     455.688863,       0.935754,       0.736425,       1.257028,     562.665641,       0.703058,       2.827838,
     324.863215,     324.865391,     336.279311,       0.690706,       0.676907,       0.843347,      39.106859,     -67.467259,     159.132152,       0.128649,
       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,     -88.052656,     152.247805,      31.949552,      -0.000000,
    -555.391149,    -442.303147,     433.943711,      -0.590799,    -484.961277,    -555.029858,    -442.294132,     434.015075,      -0.590757,    -484.924759,
       1.116423,       0.000000,       0.000000,       0.902443,       0.109927,       0.106033,       0.087418,       0.091321,
