     471.942211,     495.232303,     481.077184,       3.120383,       1.790088,       2.588858,     605.619098,       1.728733,       6.187987,      72.814355,
     349.675979,     350.211175,     363.497764,      38.511284,     -70.445572,     158.529600,     126.040226,      15.665255,    -113.924413,       0.000000,
       1.021546,       2.164655,       1.511790,       1.726133,      68.817095,     -43.981804,     175.759028,       0.000000,       0.000000,       0.000000,
       0.000000,       0.000000,       0.000000,     -84.733081,     155.921639,      35.271862,       0.000000,       1.592624,       0.927206,       1.312962,
       1.580282,       0.943994,       1.299816,       0.866786,       6.187987,       1.087644,       0.755765,       0.866711,    -110.944537,     136.612274,
      -4.183383,       0.519856,       0.861993,       6.187987,       1.077026,       0.756026,       0.859434,    -111.423310,     135.435974,      -4.298542,
       0.519856,       0.503754,     461.284003,     502.225615,     468.901749,       4.019112,       0.648762,       0.892552,     596.069784,       1.678286,
       5.289523,     344.155117,     349.072987,     350.645577,       2.822752,       0.520066,       0.589519,     -88.969212,     128.042302,      -7.470332,
       1.319438,       4.607993,       0.000000,       0.000000,       3.271306,       0.000000,       0.000000,      10.384788,     154.850921,      34.355298,
       1.535998,     449.807445,     455.020445,     452.829142,       0.956246,       0.800784,       1.189795,     562.665533,       0.703733,       2.827838,
     324.863183,     324.902940,     333.874553,       0.693497,       0.677005,       0.797169,      39.106859,     -71.474274,     159.125168,       0.225729,
       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,     -88.052656,     152.219200,      31.949552,      -0.000000,
    -569.075185,    -456.462382,     432.188451,      -0.618386,    -508.135989,    -568.945882,    -456.536301,     432.248853,      -0.617571,    -507.634427,
       0.000000,       1.090435,       0.000000,       0.725267,       0.369127,       0.356151,       0.937032,       0.160165,
