       0.000000,       0.000000,     440.179883,       2.227930,       0.685131,       1.072918,     596.721012,       1.566397,      -7.569310,       0.237312,
     344.519185,     344.524467,     344.505036,     179.291676,     164.688251,      77.060375,      44.656896,     178.227526,     164.591524,       0.000000,
       0.000669,       1.571855,       1.566486,       1.571308,     171.932344,     179.749563,      91.094071,      27.371079,      12.070369,      12.265114,
      10.581130,      10.417782,      10.151827,     179.807556,     169.601372,      21.524310,       0.000248,       5.531415,      11.498927,       9.518322,
       5.455969,      11.528110,       9.528292,       6.841142,      -7.569310,       5.388310,       5.213672,       5.101841,     125.019044,       2.097068,
     168.453862,       0.000171,       6.861332,      -7.569310,       5.378216,       5.208296,       5.098669,     124.918468,       1.986121,     168.374911,
       0.000171,       0.000164,      83.591421,     132.854357,     429.086788,       3.512313,       7.570838,       6.264329,     588.437108,       4.530453,
      -0.570210,     339.792935,     339.745686,     339.730061,       3.523099,       3.416495,       3.346615,     126.815338,       4.526424,     169.862618,
       0.000231,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,     -89.737544,     167.895969,      38.518412,
       0.000000,     276.601387,     273.384719,     402.058422,       8.887724,       3.810876,       3.914142,     559.521857,       4.476619,      -0.760817,
     323.197060,     323.047970,     323.040530,       3.451980,       3.346112,       3.275529,     179.979229,     164.765542,      77.829779,       0.000042,
       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,     -91.304444,     152.341517,      32.165231,       0.000000,
     625.594959,      -0.023364,     421.731594,       0.759731,     640.805512,     625.425103,      -0.023367,     421.487743,       0.759903,     640.579420,
       0.000117,       0.000000,       0.000000,       0.000095,       0.000013,       0.000012,       0.000010,       0.000011,
