       0.000000,       0.000000,     440.382799,       1.391620,       2.631151,       0.501902,     604.763129,       1.139783,      -0.700402,       0.000000,
     349.160536,     349.163373,     349.171251,     179.246915,     175.731701,     117.288894,      84.830870,     173.755613,      43.334310,       0.000000,
       0.000233,       0.981247,       1.005278,       1.176394,     116.604142,     162.410421,     132.242294,      27.850713,      12.343569,      11.829074,
      10.964349,      10.845103,      10.354885,     179.873124,     169.644445,      28.377680,       0.000259,       5.509845,      10.917800,      10.212122,
       5.432888,      10.945241,      10.228253,       6.851616,      -0.700402,       5.395453,       5.166702,       5.149442,     177.405327,      57.374755,
     175.072891,       0.000016,       6.872790,      -0.700402,       5.385296,       5.162724,       5.145167,     177.287626,      57.256750,     175.091907,
       0.000016,       0.000015,      75.964086,     165.587265,     434.453422,       3.495756,       7.178586,       6.731112,     595.822683,       4.539117,
      -0.246915,     343.999785,     344.002834,     344.008879,       3.527710,       3.388071,       3.376036,     177.194605,      57.178395,     173.683537,
       0.000021,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,     -90.064688,     172.077446,      40.894396,
       0.000000,     263.311184,     277.940383,     406.837586,       8.950371,       3.917084,       3.758920,     563.613372,       4.486501,       0.121602,
     325.405679,     325.406378,     325.409963,       3.456605,       3.317440,       3.304904,     179.968674,     175.379275,     117.990182,       0.000005,
       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,     -91.154738,     153.576565,      33.134791,       0.000000,
      17.885850,      -0.023357,     419.684022,       0.219317,     182.857747,      17.911232,      -0.023360,     419.820284,       0.216110,     180.090223,
       0.000020,       0.000000,       0.000000,       0.000020,       0.000008,       0.000008,       0.000006,       0.000009,
