     114.519525,     374.578803,     372.785446,       1.220483,       6.152017,       2.776392,     613.680152,       2.627141,      17.239967,       7.200808,
     354.335280,     354.323407,     354.308765,     155.108181,     149.646545,      31.988013,     179.654439,     100.063380,     164.699473,       0.000000,
       0.001534,       2.523075,       2.670423,       2.613293,     162.374205,      33.094074,     177.554055,       0.000000,       0.000000,       0.000000,
       0.000000,       0.000000,       0.000000,     -12.317675,     177.860428,     121.139637,       0.000000,       1.919023,       0.703636,       2.435641,
       1.919991,       0.701737,       2.438947,       1.313325,      17.239967,       1.261296,       1.334954,       1.306431,     -17.591573,     179.020103,
      92.151589,       0.001744,       1.313818,      17.239967,       1.261780,       1.335470,       1.306864,     -17.660059,     178.944609,      91.984053,
       0.001744,       0.001784,      98.825962,     151.609378,     378.486463,      17.929318,       8.336095,      11.104627,     603.887604,       9.453358,
      13.558463,     348.669460,     348.661060,     348.646068,       7.531561,       7.131772,       7.140326,     -68.114873,     150.631517,      21.674408,
       0.005395,      26.607721,      12.543198,      10.526409,      10.939935,      10.348893,      10.490512,      10.384810,     170.066012,      42.585618,
       0.005299,     194.023063,     183.552451,     381.704422,       8.657497,       4.151414,       3.430483,     571.546450,       4.392949,       8.527378,
     329.991224,     329.988956,     329.978232,       3.407065,       3.207006,       3.323765,     179.268249,     102.784032,     159.610843,      -0.000013,
       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,     -82.380926,     162.834017,      40.829702,       0.000000,
      -0.113201,       0.140525,     443.992387,       0.393451,     341.829760,      -0.116774,       0.142853,     443.776823,       0.395832,     343.680236,
       0.000000,       0.000390,       0.000000,       0.000368,       0.000186,       0.000182,       0.000376,       0.000049,
